order_id	quantity	item_name	choice_description	item_price
637	1	Chips and Guacamole	NULL	$4.45 
637	1	Chips and Tomatillo Green Chili Salsa	NULL	$2.95 
637	1	Canned Soft Drink	[Diet Coke]	$1.25 
638	1	Chicken Bowl	[Roasted Chili Corn Salsa, [Rice, Fajita Vegetables, Cheese, Lettuce]]	$8.75 
638	1	Chips and Guacamole	NULL	$4.45 
638	1	Chips and Tomatillo Green Chili Salsa	NULL	$2.95 
638	1	Canned Soft Drink	[Sprite]	$1.25 
639	1	Chicken Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Rice]]	$8.75 
639	1	Chips	NULL	$2.15 
639	1	Canned Soft Drink	[Diet Coke]	$1.25 
640	1	Steak Burrito	[Roasted Chili Corn Salsa, [Fajita Vegetables, Black Beans, Sour Cream, Lettuce, Guacamole]]	$11.75 
640	1	Chips and Tomatillo Green Chili Salsa	NULL	$2.95 
641	1	Barbacoa Burrito	[Tomatillo-Green Chili Salsa (Medium), [Rice, Cheese, Sour Cream, Lettuce]]	$8.99 
641	1	Nantucket Nectar	[Peach Orange]	$3.39 
642	1	Steak Burrito	[Roasted Chili Corn Salsa, [Black Beans, Cheese, Lettuce]]	$9.25 
642	1	Carnitas Soft Tacos	[Roasted Chili Corn Salsa, [Cheese, Lettuce]]	$9.25 
643	2	Chicken Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Sour Cream, Lettuce]]	$17.50 
643	1	Chips and Tomatillo Green Chili Salsa	NULL	$2.95 
644	1	Steak Salad Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole]]	$11.89 
644	1	Bottled Water	NULL	$1.50 
645	1	Chicken Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.25 
645	1	Chips and Tomatillo Green Chili Salsa	NULL	$2.95 
646	1	Carnitas Bowl	[Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce]]	$9.25 
646	1	Chicken Burrito	[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.25 
647	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Fajita Vegetables, Cheese, Lettuce, Guacamole]]	$11.25 
647	1	Chips and Roasted Chili Corn Salsa	NULL	$2.95 
648	1	Chicken Bowl	[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Sour Cream, Lettuce]]	$8.75 
648	1	Barbacoa Burrito	[Tomatillo Red Chili Salsa, [Rice, Cheese, Lettuce]]	$9.25 
648	2	Chips	NULL	$4.30 
649	1	Chicken Salad Bowl	[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]]	$8.75 
649	1	Chicken Bowl	[Tomatillo Green Chili Salsa, [Rice, Cheese, Sour Cream, Lettuce]]	$8.75 
649	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.25 
649	1	Chicken Bowl	[Tomatillo Green Chili Salsa, [Fajita Vegetables, Rice, Black Beans]]	$8.75 
649	2	Chips	NULL	$4.30 
650	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Fajita Vegetables]]	$8.75 
650	1	Canned Soft Drink	[Diet Coke]	$1.25 
650	1	Chips	NULL	$2.15 
651	1	Chicken Bowl	[Tomatillo-Red Chili Salsa (Hot), [Rice, Cheese, Sour Cream, Lettuce]]	$8.49 
651	1	Chicken Bowl	[Tomatillo-Red Chili Salsa (Hot), [Rice, Fajita Veggies, Sour Cream, Lettuce]]	$8.49 
651	1	Izze	[Blackberry]	$3.39 
651	1	Izze	[Blackberry]	$3.39 
652	1	Chicken Burrito	[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Sour Cream, Guacamole]]	$10.98 
652	1	Chicken Soft Tacos	[Fresh Tomato Salsa (Mild), [Rice, Fajita Veggies, Guacamole, Lettuce]]	$10.98 
652	1	Chips and Tomatillo-Green Chili Salsa	NULL	$2.39 
653	1	Chicken Burrito	[Fresh Tomato Salsa, [Guacamole, Cheese, Rice, Sour Cream, Fajita Vegetables, Lettuce]]	$11.25 
653	1	Steak Soft Tacos	[Tomatillo Green Chili Salsa, [Sour Cream, Cheese, Guacamole, Rice, Fajita Vegetables]]	$11.75 
654	1	Steak Bowl	[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Guacamole, Lettuce]]	$11.75 
654	1	Canned Soft Drink	[Lemonade]	$1.25 
654	2	Chips and Tomatillo Red Chili Salsa	NULL	$5.90 
654	1	Chicken Salad Bowl	[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Cheese, Lettuce]]	$8.75 
654	1	Veggie Bowl	[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.25 
655	1	Steak Bowl	[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream]]	$9.25 
655	1	Chips and Guacamole	NULL	$4.45 
655	1	Bottled Water	NULL	$1.50 
656	1	Nantucket Nectar	[Pineapple Orange Banana]	$3.39 
656	1	Carnitas Burrito	[Fresh Tomato Salsa (Mild), [Pinto Beans, Black Beans, Rice, Cheese, Sour Cream, Lettuce]]	$8.99 
656	1	Chips and Roasted Chili-Corn Salsa	NULL	$2.39 
657	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Fajita Vegetables, Sour Cream, Cheese, Guacamole]]	$11.25 
657	1	Chips	NULL	$2.15 
658	1	Veggie Burrito	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Sour Cream, Guacamole, Lettuce]]	$11.25 
658	1	Carnitas Crispy Tacos	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.75 
659	1	Steak Burrito	[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Sour Cream, Cheese, Guacamole]]	$11.75 
659	1	Chips and Guacamole	NULL	$4.45 
660	1	Steak Burrito	[Fresh Tomato Salsa, [Rice, Sour Cream, Guacamole, Lettuce]]	$11.75 
660	1	Chips and Guacamole	NULL	$4.45 
661	1	Steak Burrito	[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]	$9.25 
661	1	Chicken Bowl	[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]	$8.75 
662	1	Chicken Burrito	[Fresh Tomato Salsa (Mild), [Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]	$8.49 
662	1	Steak Burrito	[Tomatillo-Red Chili Salsa (Hot), [Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]	$8.99 
663	1	Chicken Burrito	[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Pinto Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]	$8.49 
663	1	Barbacoa Soft Tacos	[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Pinto Beans, Cheese, Sour Cream, Lettuce]]	$8.99 
664	1	Barbacoa Bowl	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole]]	$11.75 
664	1	Veggie Bowl	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]	$8.75 
665	1	Chicken Bowl	[[Fresh Tomato Salsa (Mild), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Cheese, Sour Cream]]	$8.49 
665	1	Chips and Guacamole	NULL	$3.99 
666	1	Chips and Guacamole	NULL	$3.89 
666	1	Barbacoa Burrito	[Fresh Tomato (Mild), [Guacamole, Rice, Black Beans]]	$11.08 
667	1	Chicken Bowl	[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Cheese, Lettuce]]	$8.49 
667	1	Barbacoa Bowl	[[Tomatillo-Green Chili Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Cheese, Lettuce]]	$8.99 
667	1	Chicken Bowl	[Roasted Chili Corn Salsa (Medium), [Rice, Cheese, Lettuce]]	$8.49 
668	1	Veggie Burrito	[Fresh Tomato Salsa (Mild), [Pinto Beans, Rice, Cheese, Sour Cream]]	$8.49 
668	1	Veggie Crispy Tacos	[Fresh Tomato Salsa (Mild), [Pinto Beans, Rice, Cheese, Sour Cream]]	$8.49 
669	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.25 
669	1	Chips	NULL	$2.15 
670	2	Chicken Burrito	[Tomatillo Red Chili Salsa, Rice]	$17.50 
670	1	Chicken Soft Tacos	[Tomatillo Red Chili Salsa, Rice]	$8.75 
670	1	Chips and Roasted Chili Corn Salsa	NULL	$2.95 
671	1	Chicken Burrito	[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Rice, Fajita Veggies, Cheese, Lettuce]]	$8.49 
671	1	Chicken Bowl	[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Cheese, Lettuce]]	$8.49 
672	1	Chicken Burrito	[Fresh Tomato Salsa (Mild), [Fajita Veggies, Guacamole, Lettuce]]	$10.98 
672	1	Canned Soda	[Diet Coke]	$1.09 
673	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Black Beans, Sour Cream, Cheese, Lettuce, Guacamole]]	$11.25 
673	1	Chips	NULL	$2.15 
674	1	Chips and Tomatillo Red Chili Salsa	NULL	$2.95 
674	1	Canned Soft Drink	[Sprite]	$1.25 
674	1	Chicken Burrito	[Tomatillo Green Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Pinto Beans, Cheese]]	$8.75 
675	1	Carnitas Soft Tacos	[Tomatillo Red Chili Salsa, [Rice, Cheese, Sour Cream, Lettuce]]	$9.25 
675	1	Barbacoa Soft Tacos	[Tomatillo Red Chili Salsa, [Rice, Cheese, Sour Cream, Lettuce]]	$9.25 
676	1	Barbacoa Bowl	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Lettuce]]	$9.25 
676	1	Chips and Tomatillo Red Chili Salsa	NULL	$2.95 
677	1	Chicken Bowl	[Tomatillo Red Chili Salsa, [Rice, Pinto Beans, Cheese, Lettuce]]	$8.75 
677	1	Chips	NULL	$2.15 
677	1	Canned Soft Drink	[Lemonade]	$1.25 
678	1	Steak Burrito	[Fresh Tomato Salsa (Mild), [Pinto Beans, Rice, Cheese, Sour Cream]]	$8.99 
678	1	Chips and Guacamole	NULL	$3.99 
679	1	Carnitas Burrito	[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Guacamole]]	$11.75 
679	1	Chips	NULL	$2.15 
680	1	Carnitas Bowl	[Tomatillo-Red Chili Salsa (Hot), [Lettuce, Sour Cream, Cheese, Fajita Veggies, Rice, Black Beans]]	$8.99 
680	1	Izze	[Clementine]	$3.39 
681	1	Steak Burrito	[Tomatillo Green Chili Salsa, [Rice, Fajita Vegetables, Sour Cream, Cheese, Lettuce]]	$9.25 
681	1	Chicken Soft Tacos	[Roasted Chili Corn Salsa, [Rice, Fajita Vegetables, Sour Cream, Cheese, Lettuce]]	$8.75 
682	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Guacamole]]	$11.25 
682	1	Chicken Bowl	[Roasted Chili Corn Salsa, [Rice, Cheese, Sour Cream, Guacamole]]	$11.25 
682	1	Chips and Guacamole	NULL	$4.45 
683	1	Chicken Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Rice]]	$8.75 
683	1	Chips	NULL	$2.15 
683	1	Canned Soft Drink	[Diet Coke]	$1.25 
684	1	Steak Burrito	[Fresh Tomato Salsa, [Sour Cream, Guacamole, Rice, Lettuce]]	$11.75 
684	1	Chips and Guacamole	NULL	$4.45 
685	1	Steak Burrito	[Fresh Tomato Salsa, [Rice, Cheese, Lettuce]]	$9.25 
685	1	Chips and Fresh Tomato Salsa	NULL	$2.95 
686	1	Chicken Bowl	[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium)], [Rice, Fajita Veggies]]	$8.49 
686	1	Veggie Salad	[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium)], [Rice, Fajita Veggies, Lettuce]]	$8.49 
687	1	Veggie Burrito	[Fresh Tomato Salsa, [Rice, Fajita Vegetables, Black Beans, Lettuce, Guacamole]]	$11.25 
687	1	Chicken Soft Tacos	[Roasted Chili Corn Salsa, [Rice, Cheese]]	$8.75 
687	1	Chips and Guacamole	NULL	$4.45 
688	1	Chicken Burrito	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Guacamole]]	$11.25 
688	1	Veggie Soft Tacos	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.25 
688	1	Chicken Burrito	[Tomatillo Green Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.25 
688	1	Chicken Bowl	[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.25 
688	1	Chips and Guacamole	NULL	$4.45 
689	1	Chicken Bowl	[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Cheese, Sour Cream]]	$8.49 
689	1	Side of Chips	NULL	$1.69 
690	1	Chicken Bowl	[Tomatillo-Red Chili Salsa (Hot), [Pinto Beans, Rice, Fajita Veggies, Cheese, Sour Cream]]	$8.49 
690	1	Nantucket Nectar	[Apple]	$3.39 
691	1	Chicken Burrito	[Tomatillo Red Chili Salsa, [Rice, Cheese, Sour Cream]]	$8.75 
691	1	Chicken Salad Bowl	[Roasted Chili Corn Salsa, [Fajita Vegetables, Black Beans, Guacamole, Lettuce]]	$11.25 
691	1	Steak Burrito	[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Lettuce]]	$9.25 
691	1	Chicken Burrito	[Tomatillo Red Chili Salsa, [Rice, Pinto Beans, Cheese, Lettuce]]	$8.75 
691	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole]]	$11.25 
691	1	Chicken Burrito	[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Guacamole]]	$11.25 
691	1	Steak Burrito	[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Guacamole, Lettuce]]	$11.75 
691	1	Chicken Burrito	[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.25 
691	1	Steak Burrito	[Fresh Tomato Salsa, [Rice, Pinto Beans, Guacamole, Lettuce]]	$11.75 
691	1	Chicken Bowl	[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Guacamole, Lettuce]]	$11.25 
691	1	Steak Burrito	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.75 
692	2	Chicken Burrito	[Tomatillo-Red Chili Salsa (Hot), [Lettuce, Guacamole, Sour Cream, Cheese, Rice, Black Beans]]	$21.96 
693	1	Chicken Bowl	[Fresh Tomato Salsa (Mild), [Pinto Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Guacamole, Lettuce]]	$10.98 
693	1	Side of Chips	NULL	$1.69 
694	1	Steak Soft Tacos	[[Fresh Tomato Salsa (Mild), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.48 
694	1	Steak Bowl	[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Cheese, Sour Cream]]	$8.99 
695	1	Chicken Burrito	[Fresh Tomato Salsa (Mild), [Cheese, Lettuce]]	$8.49 
695	1	Side of Chips	NULL	$1.69 
696	1	Steak Bowl	[Fresh Tomato Salsa, Rice]	$9.25 
696	1	Chips	NULL	$2.15 
696	1	Bottled Water	NULL	$1.50 
697	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole]]	$11.25 
697	1	Bottled Water	NULL	$1.50 
698	1	Chicken Bowl	[Fresh Tomato Salsa, [Sour Cream, Cheese]]	$8.75 
698	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Cheese, Lettuce]]	$8.75 
698	1	Chips and Tomatillo Red Chili Salsa	NULL	$2.95 
699	1	Chicken Bowl	[Tomatillo-Green Chili Salsa (Medium), [Pinto Beans, Rice, Fajita Veggies, Lettuce]]	$8.49 
699	1	Side of Chips	NULL	$1.69 
700	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese]]	$8.75 
700	1	Chips and Tomatillo Red Chili Salsa	NULL	$2.95 
700	1	Canned Soft Drink	[Lemonade]	$1.25 
701	1	Chicken Salad Bowl	[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Pinto Beans, Guacamole, Lettuce]]	$11.25 
701	1	Chips	NULL	$2.15 
702	1	Carnitas Bowl	[Fresh Tomato (Mild), [Guacamole, Sour Cream, Cheese]]	$11.08 
703	1	Chicken Bowl	[Roasted Chili Corn Salsa (Medium), [Rice, Fajita Veggies, Cheese]]	$8.49 
703	1	Chicken Bowl	[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Fajita Veggies, Cheese]]	$8.49 
703	1	Chicken Bowl	[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Pinto Beans, Rice, Fajita Veggies, Cheese]]	$8.49 
704	1	Steak Bowl	[Fresh Tomato Salsa, Guacamole]	$11.75 
704	1	Canned Soft Drink	[Sprite]	$1.25 
705	1	Barbacoa Bowl	[Tomatillo Red Chili Salsa, [Cheese, Sour Cream, Guacamole, Lettuce]]	$11.75 
705	1	Chicken Burrito	[Tomatillo Red Chili Salsa, [Black Beans, Lettuce]]	$8.75 
706	1	Chicken Burrito	[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Black Beans, Sour Cream, Cheese, Lettuce]]	$8.75 
706	1	Veggie Bowl	[Roasted Chili Corn Salsa, [Rice, Fajita Vegetables, Black Beans, Sour Cream, Cheese, Lettuce]]	$8.75 
706	1	Chips and Guacamole	NULL	$4.45 
707	1	Chicken Burrito	[Tomatillo Red Chili Salsa, [Rice, Pinto Beans, Sour Cream, Guacamole, Lettuce]]	$11.25 
707	1	Bottled Water	NULL	$1.50 
708	2	Steak Burrito	[Tomatillo Green Chili Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]	$23.50 
708	1	Barbacoa Soft Tacos	[Tomatillo Green Chili Salsa, [Pinto Beans, Sour Cream, Guacamole]]	$11.75 
708	1	6 Pack Soft Drink	[Coke]	$6.49 
709	1	Chicken Salad Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Sour Cream, Cheese, Lettuce]]	$8.75 
709	1	Chips and Guacamole	NULL	$4.45 
709	1	6 Pack Soft Drink	[Diet Coke]	$6.49 
710	1	Chicken Bowl	[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese]]	$8.75 
710	2	Canned Soft Drink	[Diet Coke]	$2.50 
710	1	Chips	NULL	$2.15 
711	1	Chicken Bowl	[Tomatillo-Red Chili Salsa (Hot), [Rice, Cheese, Sour Cream, Lettuce]]	$8.49 
711	1	Chips and Tomatillo-Red Chili Salsa	NULL	$2.39 
712	1	Chicken Burrito	[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese]]	$8.75 
712	1	Steak Burrito	[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.75 
712	1	Chips and Guacamole	NULL	$4.45 
713	1	Carnitas Bowl	[Fresh Tomato Salsa (Mild), [Rice, Cheese, Sour Cream]]	$8.99 
713	1	Veggie Burrito	[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium)], [Black Beans, Rice, Cheese, Sour Cream, Guacamole]]	$10.98 
714	1	Steak Burrito	[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese]]	$9.25 
714	1	Chips and Fresh Tomato Salsa	NULL	$2.95 
715	1	Steak Burrito	[Roasted Chili Corn Salsa, [Lettuce, Black Beans, Cheese]]	$9.25 
715	1	Carnitas Soft Tacos	[Roasted Chili Corn Salsa, [Cheese, Lettuce]]	$9.25 
716	1	Steak Burrito	[Fresh Tomato Salsa, [Rice, Sour Cream, Guacamole, Lettuce]]	$11.75 
716	1	Chicken Burrito	[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese]]	$8.75 
717	1	Chicken Burrito	[Tomatillo Red Chili Salsa, [Rice, Cheese, Lettuce]]	$8.75 
717	1	Chicken Burrito	[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Cheese, Lettuce]]	$8.75 
718	1	Chicken Bowl	[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium)], [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Guacamole, Lettuce]]	$10.98 
719	1	Veggie Burrito	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole]]	$11.25 
719	1	Steak Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream]]	$9.25 
720	1	Chicken Bowl	[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]	$8.75 
720	1	Chicken Soft Tacos	[Fresh Tomato Salsa, [Cheese, Sour Cream, Lettuce]]	$8.75 
720	1	Chips	NULL	$2.15 
721	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Fajita Vegetables, Sour Cream, Cheese, Guacamole]]	$11.25 
721	1	Chips	NULL	$2.15 
722	1	Chips and Guacamole	NULL	$4.45 
722	1	Steak Bowl	[Tomatillo Red Chili Salsa, [Rice, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.75 
723	1	Chicken Bowl	[[Fresh Tomato Salsa (Mild), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Cheese, Sour Cream]]	$8.49 
723	1	Chips and Fresh Tomato Salsa	NULL	$2.39 
724	1	Carnitas Soft Tacos	[Roasted Chili Corn Salsa, [Rice, Cheese, Sour Cream, Lettuce]]	$9.25 
724	1	Canned Soft Drink	[Coke]	$1.25 
724	1	Canned Soft Drink	[Coke]	$1.25 
724	1	Canned Soft Drink	[Coke]	$1.25 
725	1	Canned Soft Drink	[Coke]	$1.25 
725	1	Chicken Bowl	[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]	$8.75 
725	1	Chips	NULL	$2.15 
726	1	Chicken Bowl	[[Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium)], [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]	$8.49 
726	1	Side of Chips	NULL	$1.69 
727	1	Chicken Bowl	[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Lettuce, Guacamole]]	$11.25 
727	1	Bottled Water	NULL	$1.50 
728	1	Chicken Burrito	[Tomatillo Red Chili Salsa, [Rice, Cheese, Sour Cream]]	$8.75 
728	1	Chicken Soft Tacos	[Tomatillo Red Chili Salsa, [Rice, Cheese, Sour Cream]]	$8.75 
729	1	Chicken Bowl	[[Fresh Tomato Salsa (Mild), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Cheese, Sour Cream]]	$8.49 
729	1	Chips and Guacamole	NULL	$3.99 
730	1	Barbacoa Bowl	[Fresh Tomato Salsa (Mild), [Rice, Cheese, Sour Cream, Lettuce]]	$8.99 
730	1	Canned Soda	[Sprite]	$1.09 
731	1	Chicken Salad Bowl	[Fresh Tomato Salsa, [Rice, Fajita Vegetables, Pinto Beans, Black Beans, Lettuce, Guacamole]]	$11.25 
731	1	Canned Soft Drink	[Diet Coke]	$1.25 
732	1	Chicken Burrito	[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]	$8.49 
732	1	Chips and Fresh Tomato Salsa	NULL	$2.39 
732	1	Chicken Soft Tacos	[Fresh Tomato Salsa (Mild), [Cheese, Sour Cream]]	$8.49 
733	1	Chicken Bowl	[Tomatillo Green Chili Salsa, [Rice, Cheese, Lettuce]]	$8.75 
733	1	Barbacoa Burrito	[Tomatillo Red Chili Salsa, [Rice, Cheese, Lettuce]]	$9.25 
734	1	Chicken Salad Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Black Beans, Cheese, Guacamole]]	$11.25 
734	1	Chips and Guacamole	NULL	$4.45 
734	1	Chicken Salad Bowl	[Tomatillo Red Chili Salsa, [Fajita Vegetables, Black Beans, Guacamole, Lettuce]]	$11.25 
734	1	Steak Salad Bowl	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Guacamole]]	$11.89 
735	1	Steak Burrito	[Fresh Tomato Salsa (Mild), [Pinto Beans, Rice, Cheese, Sour Cream]]	$8.99 
735	1	Chicken Soft Tacos	[Fresh Tomato Salsa (Mild), [Pinto Beans, Rice, Cheese, Sour Cream]]	$8.49 
736	1	Chicken Burrito	[Tomatillo Green Chili Salsa, [Rice, Fajita Vegetables, Sour Cream, Cheese, Lettuce]]	$8.75 
736	1	Chips and Guacamole	NULL	$4.45 
737	1	Chicken Burrito	[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese]]	$8.75 
737	1	Steak Bowl	[Tomatillo Green Chili Salsa, [Rice, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.75 
737	1	Steak Bowl	[Tomatillo Green Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.75 
737	2	Chips and Guacamole	NULL	$8.90 
738	1	Barbacoa Salad Bowl	[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Lettuce]]	$9.39 
738	1	Chips and Fresh Tomato Salsa	NULL	$2.95 
739	1	Chicken Burrito	[Roasted Chili Corn Salsa (Medium), [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]	$8.49 
739	1	Chips and Guacamole	NULL	$3.99 
740	1	Chicken Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Rice]]	$8.75 
740	1	Chips	NULL	$2.15 
740	1	Canned Soft Drink	[Diet Coke]	$1.25 
741	2	Chicken Bowl	[Tomatillo-Red Chili Salsa (Hot), [Sour Cream, Cheese, Fajita Veggies, Guacamole, Rice, Pinto Beans]]	$21.96 
742	1	Veggie Bowl	[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium)], [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream]]	$8.49 
742	1	Side of Chips	NULL	$1.69 
743	1	Chicken Burrito	[Tomatillo Green Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]	$8.75 
743	1	Chips and Guacamole	NULL	$4.45 
744	1	Chicken Soft Tacos	[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Cheese, Lettuce]]	$8.49 
744	1	Carnitas Crispy Tacos	[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]	$8.99 
